id,title,contentId,top_1,sim_1,top_2,sim_2,top_3,sim_3,top_4,sim_4,top_5,sim_5
509,XML sitemap,-7780475830807410936,Evaluating the security of Drupal contrib modules,0.17582197850207104,Search API,0.17161577696482985,7 Vital SEO Trends for Google Rankings in 2017 | Digital Current,0.14573920227965012,Voice Search Could Become Mainstream Within the Next 5 Years,0.12966018903461665,Microsoft and HackerRank bring executable code snippets to Bing's search results pages,0.12553176973219335
510,Memcache API and Integration ,-1853084798056642222,Choosing Modules and Themes for Drupal 8,0.2527751136217979,14 Cool Drupal 8 modules for site builders | August 2016,0.25228685170415094,Drupal 8.1.0 is now available,0.24402969856261345,Dries Buytaert,0.24133540995953684,Drupal 8 is 1 Year Old (AND YOU GET A PRIZE!),0.21796793135850226
511,Encrypt,1681163606115593313,Customer Supplied Encryption Keys in Cloud Storage now in beta,0.381995446080397,Evaluating the security of Drupal contrib modules,0.2743347926231008,Choosing Modules and Themes for Drupal 8,0.23442213400721534,14 Cool Drupal 8 modules for site builders | August 2016,0.21865517733626286,Drupal 8 Module of the Week: simpleSAMLphp Authentication | Acquia,0.21021691503357334
512,Search API,-7259527987837041658,Choosing Modules and Themes for Drupal 8,0.29585190288797775,14 Cool Drupal 8 modules for site builders | August 2016,0.2545639045397713,Evaluating the security of Drupal contrib modules,0.2506433752560617,Drupal 8.1.0 is now available,0.24461292699120826,Drupal 8 Module of the Week: simpleSAMLphp Authentication | Acquia,0.2268075730898935
513,Better Exposed Filters ,972258375127367383,Optimizing Elasticsearch Searches,0.27301341421746544,Search API,0.21609553510142276,Building interfaces with ConstraintLayout - Google Developers,0.16720401903513504,29 Common Google Analytics Data Errors And How To Fix Them,0.14605927023345447,A Beginner's Guide To Understanding Convolutional Neural Networks,0.1165511693883596
514,Services ,8801504303517439478,Dries Buytaert,0.4912642898036823,Drupal 8.1.0 is now available,0.47434147996766984,Dries Buytaert: Advancing Drupal's web services,0.43635193960773283,The Risks and Rewards of Fully Decoupling Drupal | Acquia,0.4356598497429297,Drupal 8 is 1 Year Old (AND YOU GET A PRIZE!),0.4339983830750808
515,Password Policy,-4024233104105796278,360 million reasons to destroy all passwords - Free Code Camp,0.413499544525341,Our password hashing has no clothes,0.27722195972078306,"Frequent password changes are the enemy of security, FTC technologist says",0.23588500488304093,Recently confirmed Myspace hack could be the largest yet,0.2002669397307383,Recently confirmed Myspace hack could be the largest yet,0.2002669397307383
516,Authenticated User Page Caching (Authcache),-582471538642477927,Load Testing Our Site on Pantheon (Drupalize.me),0.24982502133844833,"Handling context in ""outside-in""",0.20629710606093696,14 Cool Drupal 8 modules for site builders | August 2016,0.18163218068930378,Drupal 8.1.0 is now available,0.1719875505069043,Choosing Modules and Themes for Drupal 8,0.16784249663507866
517,How to create Trello cards from Slack.,-4844663695104994694,Trello Is Being Acquired By Atlassian,0.5406359319755099,[Kanban Boards] Is Pinnery the Better Trello?,0.391428863415512,"Slack debuts message buttons: bots with Trello, Kayak and 10 more to perform tasks in its app",0.23407653575890153,Create a Slack Bot to Interact with Your Wiki,0.22913810664409695,Building a Facebook Chat Bot with Node and Heroku,0.22448388675668582
518,Buscas on-line por carros têm expansão de 43% no 1º trimestre,5640834597379907148,Black Friday salva o ano do e-commerce,0.39609225910971946,Especialistas trazem tendências de UX para 2017 - KingHost,0.35397558149333985,Degraus para o sucesso: a inovação no core do negócio,0.3482443583542037,Olhando para o futuro: 5 pontos de atenção,0.3369874094094523,"SINAIS do FUTURO imediato: #1, internet das coisas",0.3348632367481491
519,How to Override Features,3756874058845999993,Features,0.3438797316220003,Choosing Modules and Themes for Drupal 8,0.2788024846076412,Evaluating the security of Drupal contrib modules,0.2533445775501238,Meet Aquifer: A build system for easier Drupal development,0.22135765207131497,14 Cool Drupal 8 modules for site builders | August 2016,0.218673828524284
520,Aggregations,65053321054180411,An Introduction to Elasticsearch Aggregations,0.5699781583569958,Terms Aggregation in Elastic Search,0.40455997552914263,Optimizing Elasticsearch Searches,0.28108992554254836,2.3.0 Release Notes,0.17772303126089403,Build Zappos like faceted navigation with ElasticSearch,0.17417954112720724
521,Build Zappos like faceted navigation with ElasticSearch,-4600611344822394376,Optimizing Elasticsearch Searches,0.36428982239141317,Terms Aggregation in Elastic Search,0.24869175189049628,An Introduction to Elasticsearch Aggregations,0.2427559381724833,Aggregations,0.17417954112720724,29 Common Google Analytics Data Errors And How To Fix Them,0.15908826604007648
522,Terms Aggregation in Elastic Search,7498047411414226273,Aggregations,0.40455997552914263,Build Zappos like faceted navigation with ElasticSearch,0.24869175189049628,A Data Engineer's Guide To Non-Traditional Data Storages,0.18606847356603945,Optimizing Elasticsearch Searches,0.17517682926047384,An Introduction to Elasticsearch Aggregations,0.16496368220840052
523,Arduino clone is as small as an AA battery,-6511498353814468913,Node.js Examples - How Enterprises use Node in 2016 | @RisingStack,0.09885581165841435,"A whole new GitHub Universe: announcing new tools, forums, and features",0.08180403077091929,Welcome Google Cloud Platform!,0.07547182964465493,Node.js Best Practices - How to Become a Better Developer in 2017 | @RisingStack,0.07098982967918295,Four Node.js Gotchas that Operations Teams Should Know about - The New Stack,0.07068040658695653
524,"An independent organization just ranked Google as the best cloud, beating Amazon",7229629480273331039,Google Cloud Platform: The smart person's guide - TechRepublic,0.3241139198405796,"Google admits original enterprise cloud strategy was wrong, why it's gone in a different direction - TechRepublic",0.2914631070127397,What's the Best Cloud? Probably GCP,0.28541156180484817,Analyst: Google's cloud business could cause the stock to soar to over $900,0.2768935521231827,Google Cloud Platform for AWS Professionals,0.2583866258675628
525,"For Blockchain VCs, the Time for Ethereum Investments Has Come - CoinDesk",1485652648052127324,The Rise And Growth of Ethereum Gets Mainstream Coverage,0.5755360763061479,"Ethereum, a Virtual Currency, Enables Transactions That Rival Bitcoin's",0.5734914351716155,"Ethereum, a Virtual Currency, Enables Transactions That Rival Bitcoin's",0.5734914351716155,Ethereum and Bitcoin Are Market Leaders But Not Competitors,0.5241193339671093,Microsoft Adds Ethereum to Windows Platform For Over 3 Million Developers - CoinDesk,0.4011186108409495
526,"Inbox by Gmail: a better way to keep track of events, newsletters and links",-5781461435447152359,"Inbox by Gmail now helps you track calendar events, save links and stay on top of newsletters",0.7016559345774528,Email Isn't The Thing You're Bad At,0.30637555045852843,The Ultimate Digital Clean-Up Checklist: Are You Prepared For The New Year? - Smashing Magazine,0.24168688290895118,Bots won't replace apps. Better apps will replace apps.,0.19101100342759766,These 17 life hacks will change the way you use Gmail,0.18531441429099707
527,An Introduction to Elasticsearch Aggregations,-8984665034930053829,Aggregations,0.5699781583569958,Optimizing Elasticsearch Searches,0.24538178157382454,Build Zappos like faceted navigation with ElasticSearch,0.2427559381724833,A Data Engineer's Guide To Non-Traditional Data Storages,0.1714475624794123,Terms Aggregation in Elastic Search,0.16496368220840052
528,"Inbox by Gmail now helps you track calendar events, save links and stay on top of newsletters",8878031598946138458,"Inbox by Gmail: a better way to keep track of events, newsletters and links",0.7016559345774528,Email Isn't The Thing You're Bad At,0.22733368285411532,The Ultimate Digital Clean-Up Checklist: Are You Prepared For The New Year? - Smashing Magazine,0.22340898389787264,These 17 life hacks will change the way you use Gmail,0.19902710219815722,Bots won't replace apps. Better apps will replace apps.,0.17645255586798458
529,big data = real time,-8340365043226490059,"SINAIS do FUTURO imediato: #1, internet das coisas",0.5224272088925334,Por que a limitação da banda larga é uma forma de ignorar o futuro,0.4597943119785923,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.4412733240880742,"diagramas para entender, criar, inovar e empreender: 3",0.43506062714739546,O que é benchmarking? Veja quando um concorrente se torna inspiração!,0.43303971190345747
530,Documentando uma API JAX-RS com Swagger,-6346370309134074019,Modelando APIs REST com Swagger,0.6771625535456623,Web Share API,0.2053217925166959,Visa e Swatch lançam relógio para pagamentos contactless no Brasil - Startupi,0.19575241704305435,Código Limpo - Está na hora de deixar o GDD (Gambiarra Driven Development) para trás!,0.19125622448623691,"Fresco, sim! - Android Dev BR",0.18328516563963915
531,Modelando APIs REST com Swagger,3906974906788964502,Documentando uma API JAX-RS com Swagger,0.6771625535456623,Web Share API,0.2851603805697495,Qual o futuro da biometria em pagamentos móveis? - CIO,0.28106453105931517,Visa e Swatch lançam relógio para pagamentos contactless no Brasil - Startupi,0.2737306162246608,"Conheça as ferramentas digitais que utilizo na minha empresa para resolver problemas, tornar o...",0.2710921593815052
532,#188. Profissão: Gerente de Projetos by brains9,-6479058008972757948,[Books] Biblioteca FIXE: Sugestões de Leitura,0.16477757991419048,Braincast 207 - A Revolução das Máquinas Inteligentes,0.1475248745876464,Dicas para aumentar produtividade: 14 dicas incríveis.,0.1409930454081426,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,0.13859092064665,Meio&Mensagem,0.13763626222538664
533,How Neuroscientists Explain the Mind-Clearing Magic of Running,8982094176562780806,7 Ways Meditation Can Actually Change The Brain,0.14145488596400588,8 Things Every Person Should Do Before 8 A.M. - The Mission,0.13590337448758213,So long MVP. Hello Minimum Loveable Product.,0.1304705309599307,3 Skills That All Emotionally Intelligent People Master,0.12871547790939014,Learning How to Learn: The Most Important Developer Skill - Free Code Camp,0.12502426181996673
534,"Bitcasa killing Drive cloud storage service on May 20, will focus on 'growing platform business'",-5600393064072065417,Announcing new storage classes for Google Cloud Storage: simplifying the storage and management of hot and cold data,0.12177937766798051,"Google Drive grows more powerful, feature by feature - TechRepublic",0.11908080096788276,Google Drive for Mac/PC just got better! Now sync only the subfolders you need.,0.0947628610452422,[Security] How to Set Expiration Dates for Shared Google Drive Files,0.09411245464106154,Advancing enterprise database workloads on Google Cloud Platform,0.08301803663698967
535,This Battery-Free Computer Sucks Power Out Of Thin Air,-2841995722250280583,Quick Tip: Working with the JavaScript Battery API,0.28681865488894454,Apple Debuts Wireless 'AirPods' With 5 Hours of Music Playback,0.15669319487201455,Inside The iPhone 7: Why Apple Killed The Headphone Jack,0.1354053092587735,The Internet of Things,0.12747888197906126,11 Internet of Things (IoT) Protocols You Need to Know About,0.12439788738807155
536,Como os millennials estão mudando o mercado financeiro,-3548152957882579401,Black Friday salva o ano do e-commerce,0.356446087317447,Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi,0.34345631111406594,Especialistas trazem tendências de UX para 2017 - KingHost,0.34195066804746926,Olhando para o futuro: 5 pontos de atenção,0.3407917052722368,Degraus para o sucesso: a inovação no core do negócio,0.33645128673665853
537,New Asia Trend Bulletin from TrendWatching | BUILT-IN BRANDS,-1165347641456093580,New South & Central America Trend Briefing from TrendWatching | CRISIS SOLUTIONS,0.5721266832865274,5 Asian Trends for 2017,0.42524678320029285,5 Latin Trends for 2017 | TrendWatching,0.35612708334640847,BACK FROM THE DEAD - TrendWatching,0.35224611889994367,trendwatching.com | 5 Trends for 2017 | TrendWatching,0.2005323800291941
538,"E quando o cliente diz ""Não gostei""?",-8797444257711529901,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,0.5672595894259839,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.5075536599823381,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,0.5020161635901512,Vídeos motivacionais: os 21 vídeos mais incríveis.,0.5009607636538642,Quando o Scrum irá falhar - Tableless,0.49584531596589193
